date,region,region_fr,commodity_fr,prix_median,nb_marches
2012-02-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2012-02-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-02-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-02-01,Sedhiou,Sédhiou,Riz importé (brisé),325.0,1
2012-02-01,Tambacounda,Tambacounda,Maïs local,185.0,3
2012-02-01,Tambacounda,Tambacounda,Mil,185.0,3
2012-02-01,Tambacounda,Tambacounda,Riz importé (brisé),356.25,1
2012-02-01,Tambacounda,Tambacounda,Riz local,260.0,2
2012-02-01,Tambacounda,Tambacounda,Sorgho,185.0,2
2012-02-01,Thies,Thiès,Maïs local,225.0,2
2012-02-01,Thies,Thiès,Mil,193.75,4
2012-02-01,Thies,Thiès,Riz importé (brisé),307.5,4
2012-02-01,Thies,Thiès,Riz local,300.0,2
2012-02-01,Thies,Thiès,Sorgho,250.0,1
2012-02-01,Ziguinchor,Ziguinchor,Maïs local,262.5,2
2012-02-01,Ziguinchor,Ziguinchor,Mil,233.0,3
2012-02-01,Ziguinchor,Ziguinchor,Riz importé (brisé),400.0,3
2012-02-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2012-03-01,Dakar,Dakar,Maïs importé,225.0,3
2012-03-01,Dakar,Dakar,Mil,234.0,5
2012-03-01,Dakar,Dakar,Riz importé (brisé),325.0,4
2012-03-01,Dakar,Dakar,Sorgho,205.0,2
2012-03-01,Diourbel,Diourbel,Maïs importé,225.0,4
2012-03-01,Diourbel,Diourbel,Maïs local,200.0,3
2012-03-01,Diourbel,Diourbel,Mil,176.875,4
2012-03-01,Diourbel,Diourbel,Riz importé (brisé),300.0,4
2012-03-01,Diourbel,Diourbel,Sorgho,200.0,1
2012-03-01,Fatick,Fatick,Maïs local,176.67,5
2012-03-01,Fatick,Fatick,Mil,177.91500000000002,6
2012-03-01,Fatick,Fatick,Riz importé (brisé),300.0,6
2012-03-01,Fatick,Fatick,Sorgho,178.33,5
2012-03-01,Kaffrine,Kaffrine,Maïs local,210.0,3
2012-03-01,Kaffrine,Kaffrine,Mil,185.0,4
2012-03-01,Kaffrine,Kaffrine,Riz importé (brisé),500.0,4
2012-03-01,Kaffrine,Kaffrine,Sorgho,194.16500000000002,4
2012-03-01,Kaolack,Kaolack,Maïs local,212.66500000000002,2
2012-03-01,Kaolack,Kaolack,Mil,171.66500000000002,4
2012-03-01,Kaolack,Kaolack,Riz importé (brisé),325.0,4
2012-03-01,Kaolack,Kaolack,Sorgho,225.0,2
2012-03-01,Kedougou,Kédougou,Maïs importé,350.0,1
2012-03-01,Kedougou,Kédougou,Maïs local,300.0,1
2012-03-01,Kedougou,Kédougou,Mil,300.0,1
2012-03-01,Kedougou,Kédougou,Riz importé (brisé),350.0,1
2012-03-01,Kedougou,Kédougou,Sorgho,275.0,1
2012-03-01,Kolda,Kolda,Maïs local,212.5,2
2012-03-01,Kolda,Kolda,Mil,202.5,3
2012-03-01,Kolda,Kolda,Riz importé (brisé),325.0,3
2012-03-01,Kolda,Kolda,Sorgho,200.0,3
2012-03-01,Louga,Louga,Maïs importé,250.0,4
2012-03-01,Louga,Louga,Mil,220.0,4
2012-03-01,Louga,Louga,Riz importé (brisé),316.25,4
2012-03-01,Louga,Louga,Sorgho,230.0,1
2012-03-01,Matam,Matam,Maïs importé,275.0,3
2012-03-01,Matam,Matam,Mil,277.5,4
2012-03-01,Matam,Matam,Riz importé (brisé),350.0,4
2012-03-01,Matam,Matam,Sorgho,297.5,4
2012-03-01,Saint Louis,Saint-Louis,Maïs local,250.0,6
2012-03-01,Saint Louis,Saint-Louis,Mil,250.0,6
2012-03-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,6
2012-03-01,Saint Louis,Saint-Louis,Sorgho,250.0,6
2012-03-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-03-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-03-01,Sedhiou,Sédhiou,Riz importé (brisé),325.0,1
2012-03-01,Tambacounda,Tambacounda,Maïs local,197.5,4
2012-03-01,Tambacounda,Tambacounda,Mil,210.0,4
2012-03-01,Tambacounda,Tambacounda,Riz importé (brisé),365.0,2
2012-03-01,Tambacounda,Tambacounda,Sorgho,210.0,4
2012-03-01,Thies,Thiès,Maïs local,235.41500000000002,2
2012-03-01,Thies,Thiès,Mil,196.25,4
2012-03-01,Thies,Thiès,Riz importé (brisé),300.0,4
2012-03-01,Thies,Thiès,Sorgho,250.0,1
2012-03-01,Ziguinchor,Ziguinchor,Maïs local,262.5,2
2012-03-01,Ziguinchor,Ziguinchor,Mil,236.0,3
2012-03-01,Ziguinchor,Ziguinchor,Riz importé (brisé),375.0,3
2012-03-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2012-04-01,Dakar,Dakar,Maïs importé,225.0,1
2012-04-01,Dakar,Dakar,Mil,231.0,3
2012-04-01,Dakar,Dakar,Riz importé (brisé),317.5,3
2012-04-01,Dakar,Dakar,Sorgho,225.0,2
2012-04-01,Diourbel,Diourbel,Maïs importé,208.75,4
2012-04-01,Diourbel,Diourbel,Maïs local,200.0,2
2012-04-01,Diourbel,Diourbel,Mil,193.75,4
2012-04-01,Diourbel,Diourbel,Riz importé (brisé),291.25,4
2012-04-01,Diourbel,Diourbel,Sorgho,225.0,1
2012-04-01,Fatick,Fatick,Maïs local,177.08499999999998,4
2012-04-01,Fatick,Fatick,Mil,181.67,5
2012-04-01,Fatick,Fatick,Riz importé (brisé),295.0,5
2012-04-01,Fatick,Fatick,Sorgho,180.0,5
2012-04-01,Kaffrine,Kaffrine,Maïs local,212.5,4
2012-04-01,Kaffrine,Kaffrine,Mil,185.0,3
2012-04-01,Kaffrine,Kaffrine,Riz importé (brisé),325.0,4
2012-04-01,Kaffrine,Kaffrine,Sorgho,195.0,4
2012-04-01,Kaolack,Kaolack,Maïs local,218.125,4
2012-04-01,Kaolack,Kaolack,Mil,180.0,4
2012-04-01,Kaolack,Kaolack,Riz importé (brisé),318.75,3
2012-04-01,Kaolack,Kaolack,Sorgho,190.0,3
2012-04-01,Kedougou,Kédougou,Maïs importé,325.0,1
2012-04-01,Kedougou,Kédougou,Maïs local,250.0,1
2012-04-01,Kedougou,Kédougou,Mil,300.0,1
2012-04-01,Kedougou,Kédougou,Riz importé (brisé),350.0,1
2012-04-01,Kedougou,Kédougou,Sorgho,250.0,1
2012-04-01,Kolda,Kolda,Maïs local,215.0,2
2012-04-01,Kolda,Kolda,Mil,200.0,3
2012-04-01,Kolda,Kolda,Riz importé (brisé),320.0,3
2012-04-01,Kolda,Kolda,Sorgho,207.5,2
2012-04-01,Louga,Louga,Maïs importé,250.0,4
2012-04-01,Louga,Louga,Maïs local,250.0,1
2012-04-01,Louga,Louga,Mil,219.375,4
2012-04-01,Louga,Louga,Riz importé (brisé),294.375,4
2012-04-01,Matam,Matam,Maïs importé,262.5,3
2012-04-01,Matam,Matam,Mil,272.0,4
2012-04-01,Matam,Matam,Riz importé (brisé),350.0,4
2012-04-01,Matam,Matam,Sorgho,297.0,4
2012-04-01,Saint Louis,Saint-Louis,Maïs importé,250.0,3
2012-04-01,Saint Louis,Saint-Louis,Maïs local,250.0,4
2012-04-01,Saint Louis,Saint-Louis,Mil,250.0,4
2012-04-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,4
2012-04-01,Saint Louis,Saint-Louis,Sorgho,250.0,4
2012-04-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-04-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-04-01,Sedhiou,Sédhiou,Riz importé (brisé),323.33,1
2012-04-01,Tambacounda,Tambacounda,Maïs local,208.75,4
2012-04-01,Tambacounda,Tambacounda,Mil,213.25,4
2012-04-01,Tambacounda,Tambacounda,Riz importé (brisé),292.5,2
2012-04-01,Tambacounda,Tambacounda,Sorgho,207.0,4
2012-04-01,Thies,Thiès,Maïs importé,250.0,2
2012-04-01,Thies,Thiès,Maïs local,250.0,1
2012-04-01,Thies,Thiès,Mil,205.0,3
2012-04-01,Thies,Thiès,Riz importé (brisé),300.0,4
2012-04-01,Thies,Thiès,Sorgho,225.0,2
2012-04-01,Ziguinchor,Ziguinchor,Maïs local,268.75,2
2012-04-01,Ziguinchor,Ziguinchor,Mil,238.0,3
2012-04-01,Ziguinchor,Ziguinchor,Riz importé (brisé),353.125,2
2012-04-01,Ziguinchor,Ziguinchor,Sorgho,268.75,2
2012-05-01,Dakar,Dakar,Maïs importé,215.62,4
2012-05-01,Dakar,Dakar,Maïs local,200.0,3
2012-05-01,Dakar,Dakar,Mil,221.11,5
2012-05-01,Dakar,Dakar,Riz importé (brisé),310.5,4
2012-05-01,Dakar,Dakar,Sorgho,200.0,5
2012-05-01,Diourbel,Diourbel,Maïs importé,217.08499999999998,4
2012-05-01,Diourbel,Diourbel,Maïs local,207.5,4
2012-05-01,Diourbel,Diourbel,Mil,189.92000000000002,4
2012-05-01,Diourbel,Diourbel,Riz importé (brisé),289.52,4
2012-05-01,Diourbel,Diourbel,Sorgho,181.67,3
2012-05-01,Fatick,Fatick,Maïs importé,229.17,1
2012-05-01,Fatick,Fatick,Maïs local,187.08499999999998,6
2012-05-01,Fatick,Fatick,Mil,190.20999999999998,6
2012-05-01,Fatick,Fatick,Riz importé (brisé),297.5,6
2012-05-01,Fatick,Fatick,Sorgho,188.54000000000002,6
2012-05-01,Kaffrine,Kaffrine,Maïs importé,230.0,2
2012-05-01,Kaffrine,Kaffrine,Maïs local,190.83499999999998,4
2012-05-01,Kaffrine,Kaffrine,Mil,175.83499999999998,4
2012-05-01,Kaffrine,Kaffrine,Riz importé (brisé),306.25,5
2012-05-01,Kaffrine,Kaffrine,Sorgho,191.25,5
2012-05-01,Kaolack,Kaolack,Maïs importé,182.5,1
2012-05-01,Kaolack,Kaolack,Maïs local,192.60500000000002,4
2012-05-01,Kaolack,Kaolack,Mil,172.16500000000002,4
2012-05-01,Kaolack,Kaolack,Riz importé (brisé),296.07500000000005,4
2012-05-01,Kaolack,Kaolack,Sorgho,220.25,4
2012-05-01,Kedougou,Kédougou,Maïs local,175.0,1
2012-05-01,Kedougou,Kédougou,Mil,225.0,1
2012-05-01,Kedougou,Kédougou,Riz importé (brisé),260.0,1
2012-05-01,Kedougou,Kédougou,Sorgho,200.0,1
2012-05-01,Kolda,Kolda,Maïs local,221.43,2
2012-05-01,Kolda,Kolda,Mil,202.5,3
2012-05-01,Kolda,Kolda,Riz importé (brisé),300.62,3
2012-05-01,Kolda,Kolda,Sorgho,211.64499999999998,2
2012-05-01,Louga,Louga,Maïs importé,231.66500000000002,4
2012-05-01,Louga,Louga,Maïs local,200.0,1
2012-05-01,Louga,Louga,Mil,207.85500000000002,4
2012-05-01,Louga,Louga,Riz importé (brisé),292.5,4
2012-05-01,Louga,Louga,Sorgho,200.0,3
2012-05-01,Matam,Matam,Maïs importé,225.0,3
2012-05-01,Matam,Matam,Maïs local,213.335,2
2012-05-01,Matam,Matam,Mil,252.5,4
2012-05-01,Matam,Matam,Riz importé (brisé),300.0,4
2012-05-01,Matam,Matam,Sorgho,225.0,3
2012-05-01,Saint Louis,Saint-Louis,Maïs importé,200.0,2
2012-05-01,Saint Louis,Saint-Louis,Maïs local,237.5,4
2012-05-01,Saint Louis,Saint-Louis,Mil,242.5,4
2012-05-01,Saint Louis,Saint-Louis,Riz importé (brisé),297.5,4
2012-05-01,Saint Louis,Saint-Louis,Sorgho,242.5,4
2012-05-01,Sedhiou,Sédhiou,Maïs local,231.25,1
2012-05-01,Sedhiou,Sédhiou,Mil,228.12,1
2012-05-01,Sedhiou,Sédhiou,Riz importé (brisé),300.0,1
2012-05-01,Sedhiou,Sédhiou,Sorgho,260.71,1
2012-05-01,Tambacounda,Tambacounda,Maïs local,215.62,3
2012-05-01,Tambacounda,Tambacounda,Mil,199.375,4
2012-05-01,Tambacounda,Tambacounda,Riz importé (brisé),277.5,2
2012-05-01,Tambacounda,Tambacounda,Sorgho,195.0,4
2012-05-01,Thies,Thiès,Maïs importé,230.83499999999998,4
2012-05-01,Thies,Thiès,Maïs local,200.0,2
2012-05-01,Thies,Thiès,Mil,201.66500000000002,4
2012-05-01,Thies,Thiès,Riz importé (brisé),295.5,4
2012-05-01,Thies,Thiès,Sorgho,242.0,1
2012-05-01,Ziguinchor,Ziguinchor,Maïs local,255.83499999999998,2
2012-05-01,Ziguinchor,Ziguinchor,Mil,238.0,3
2012-05-01,Ziguinchor,Ziguinchor,Riz importé (brisé),300.0,2
2012-05-01,Ziguinchor,Ziguinchor,Sorgho,251.94,2
2012-06-01,Dakar,Dakar,Maïs importé,225.0,2
2012-06-01,Dakar,Dakar,Mil,250.0,5
2012-06-01,Dakar,Dakar,Riz importé (brisé),311.875,4
2012-06-01,Dakar,Dakar,Sorgho,225.0,2
2012-06-01,Dakar,Dakar,Sorgho importé,237.5,4
2012-06-01,Diourbel,Diourbel,Maïs importé,226.66500000000002,4
2012-06-01,Diourbel,Diourbel,Maïs local,215.0,3
2012-06-01,Diourbel,Diourbel,Mil,220.0,4
2012-06-01,Diourbel,Diourbel,Riz importé (brisé),290.0,4
2012-06-01,Diourbel,Diourbel,Sorgho,200.0,3
2012-06-01,Diourbel,Diourbel,Sorgho importé,220.83499999999998,4
2012-06-01,Fatick,Fatick,Maïs importé,225.0,1
2012-06-01,Fatick,Fatick,Maïs local,220.0,5
2012-06-01,Fatick,Fatick,Mil,220.83499999999998,6
2012-06-01,Fatick,Fatick,Riz importé (brisé),295.0,6
2012-06-01,Fatick,Fatick,Sorgho,215.0,6
2012-06-01,Fatick,Fatick,Sorgho importé,225.0,1
2012-06-01,Kaffrine,Kaffrine,Maïs local,242.5,4
2012-06-01,Kaffrine,Kaffrine,Mil,195.0,3
2012-06-01,Kaffrine,Kaffrine,Riz importé (brisé),380.0,4
2012-06-01,Kaffrine,Kaffrine,Sorgho,250.0,4
2012-06-01,Kaolack,Kaolack,Maïs importé,220.0,1
2012-06-01,Kaolack,Kaolack,Maïs local,221.875,4
2012-06-01,Kaolack,Kaolack,Mil,200.83499999999998,4
2012-06-01,Kaolack,Kaolack,Riz importé (brisé),278.75,3
2012-06-01,Kaolack,Kaolack,Sorgho,270.0,1
2012-06-01,Kolda,Kolda,Maïs local,240.625,2
2012-06-01,Kolda,Kolda,Mil,221.25,3
2012-06-01,Kolda,Kolda,Riz importé (brisé),300.0,3
2012-06-01,Kolda,Kolda,Sorgho,233.75,2
2012-06-01,Kolda,Kolda,Sorgho importé,250.0,2
2012-06-01,Louga,Louga,Maïs importé,300.0,3
2012-06-01,Louga,Louga,Mil,226.25,4
2012-06-01,Louga,Louga,Riz importé (brisé),290.0,4
2012-06-01,Louga,Louga,Sorgho,300.0,3
2012-06-01,Louga,Louga,Sorgho importé,300.0,2
2012-06-01,Matam,Matam,Maïs importé,275.0,3
2012-06-01,Matam,Matam,Mil,272.5,4
2012-06-01,Matam,Matam,Riz importé (brisé),300.0,4
2012-06-01,Matam,Matam,Sorgho,300.0,2
2012-06-01,Matam,Matam,Sorgho importé,275.0,2
2012-06-01,Saint Louis,Saint-Louis,Maïs importé,225.0,2
2012-06-01,Saint Louis,Saint-Louis,Maïs local,250.0,4
2012-06-01,Saint Louis,Saint-Louis,Mil,250.0,4
2012-06-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,4
2012-06-01,Saint Louis,Saint-Louis,Sorgho,250.0,4
2012-06-01,Saint Louis,Saint-Louis,Sorgho importé,200.0,4
2012-06-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-06-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-06-01,Sedhiou,Sédhiou,Riz importé (brisé),300.0,1
2012-06-01,Sedhiou,Sédhiou,Sorgho,300.0,1
2012-06-01,Tambacounda,Tambacounda,Maïs local,225.0,3
2012-06-01,Tambacounda,Tambacounda,Mil,205.625,4
2012-06-01,Tambacounda,Tambacounda,Riz importé (brisé),290.0,2
2012-06-01,Tambacounda,Tambacounda,Sorgho,185.0,3
2012-06-01,Thies,Thiès,Maïs importé,250.0,4
2012-06-01,Thies,Thiès,Mil,223.33499999999998,4
2012-06-01,Thies,Thiès,Riz importé (brisé),282.5,4
2012-06-01,Thies,Thiès,Sorgho,250.0,2
2012-06-01,Ziguinchor,Ziguinchor,Maïs local,262.5,2
2012-06-01,Ziguinchor,Ziguinchor,Mil,244.0,3
2012-06-01,Ziguinchor,Ziguinchor,Riz importé (brisé),303.125,2
2012-06-01,Ziguinchor,Ziguinchor,Sorgho,268.75,2
2012-07-01,Dakar,Dakar,Maïs importé,240.0,3
2012-07-01,Dakar,Dakar,Mil,250.0,5
2012-07-01,Dakar,Dakar,Riz importé (brisé),310.0,5
2012-07-01,Dakar,Dakar,Sorgho importé,287.5,4
2012-07-01,Diourbel,Diourbel,Maïs importé,230.625,4
2012-07-01,Diourbel,Diourbel,Maïs local,216.67,3
2012-07-01,Diourbel,Diourbel,Mil,219.375,4
2012-07-01,Diourbel,Diourbel,Riz importé (brisé),290.0,4
2012-07-01,Diourbel,Diourbel,Sorgho,222.5,3
2012-07-01,Diourbel,Diourbel,Sorgho importé,228.75,3
2012-07-01,Fatick,Fatick,Maïs importé,327.5,4
2012-07-01,Fatick,Fatick,Maïs local,234.16500000000002,6
2012-07-01,Fatick,Fatick,Mil,225.0,6
2012-07-01,Fatick,Fatick,Riz importé (brisé),312.5,6
2012-07-01,Fatick,Fatick,Sorgho,225.0,5
2012-07-01,Fatick,Fatick,Sorgho importé,300.0,4
2012-07-01,Kaffrine,Kaffrine,Maïs local,246.25,5
2012-07-01,Kaffrine,Kaffrine,Mil,206.25,4
2012-07-01,Kaffrine,Kaffrine,Riz importé (brisé),292.5,5
2012-07-01,Kaffrine,Kaffrine,Sorgho,250.0,5
2012-07-01,Kaolack,Kaolack,Maïs importé,230.0,1
2012-07-01,Kaolack,Kaolack,Maïs local,221.875,4
2012-07-01,Kaolack,Kaolack,Mil,206.5,4
2012-07-01,Kaolack,Kaolack,Riz importé (brisé),277.5,4
2012-07-01,Kedougou,Kédougou,Maïs local,275.0,1
2012-07-01,Kedougou,Kédougou,Mil,300.0,1
2012-07-01,Kedougou,Kédougou,Riz importé (brisé),300.0,1
2012-07-01,Kedougou,Kédougou,Sorgho,275.0,1
2012-07-01,Kolda,Kolda,Maïs local,250.0,3
2012-07-01,Kolda,Kolda,Mil,231.0,3
2012-07-01,Kolda,Kolda,Riz importé (brisé),300.0,3
2012-07-01,Kolda,Kolda,Sorgho,240.0,3
2012-07-01,Louga,Louga,Maïs importé,250.0,2
2012-07-01,Louga,Louga,Mil,246.25,4
2012-07-01,Louga,Louga,Riz importé (brisé),281.0,4
2012-07-01,Louga,Louga,Sorgho,300.0,1
2012-07-01,Louga,Louga,Sorgho importé,300.0,1
2012-07-01,Matam,Matam,Maïs importé,300.0,3
2012-07-01,Matam,Matam,Mil,275.0,4
2012-07-01,Matam,Matam,Riz importé (brisé),300.0,4
2012-07-01,Matam,Matam,Sorgho,250.0,2
2012-07-01,Matam,Matam,Sorgho importé,312.5,2
2012-07-01,Saint Louis,Saint-Louis,Maïs importé,225.0,3
2012-07-01,Saint Louis,Saint-Louis,Maïs local,250.0,5
2012-07-01,Saint Louis,Saint-Louis,Mil,275.0,5
2012-07-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,5
2012-07-01,Saint Louis,Saint-Louis,Sorgho,275.0,5
2012-07-01,Saint Louis,Saint-Louis,Sorgho importé,225.0,2
2012-07-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-07-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-07-01,Sedhiou,Sédhiou,Riz importé (brisé),300.0,1
2012-07-01,Sedhiou,Sédhiou,Sorgho,285.0,1
2012-07-01,Tambacounda,Tambacounda,Maïs local,250.0,4
2012-07-01,Tambacounda,Tambacounda,Mil,240.0,4
2012-07-01,Tambacounda,Tambacounda,Riz importé (brisé),296.67,2
2012-07-01,Tambacounda,Tambacounda,Sorgho,246.67,4
2012-07-01,Thies,Thiès,Maïs importé,250.0,4
2012-07-01,Thies,Thiès,Mil,227.5,4
2012-07-01,Thies,Thiès,Riz importé (brisé),282.5,4
2012-07-01,Thies,Thiès,Sorgho,262.5,2
2012-07-01,Ziguinchor,Ziguinchor,Maïs local,262.5,2
2012-07-01,Ziguinchor,Ziguinchor,Mil,250.0,3
2012-07-01,Ziguinchor,Ziguinchor,Riz importé (brisé),308.33500000000004,2
2012-07-01,Ziguinchor,Ziguinchor,Sorgho,262.5,2
2012-08-01,Dakar,Dakar,Maïs importé,248.33,3
2012-08-01,Dakar,Dakar,Mil,253.0,5
2012-08-01,Dakar,Dakar,Riz importé (brisé),310.0,5
2012-08-01,Dakar,Dakar,Sorgho importé,275.0,3
2012-08-01,Diourbel,Diourbel,Maïs importé,240.0,3
2012-08-01,Diourbel,Diourbel,Maïs local,226.67,4
2012-08-01,Diourbel,Diourbel,Mil,225.0,4
2012-08-01,Diourbel,Diourbel,Riz importé (brisé),290.0,4
2012-08-01,Diourbel,Diourbel,Sorgho,225.0,3
2012-08-01,Diourbel,Diourbel,Sorgho importé,238.33499999999998,2
2012-08-01,Fatick,Fatick,Maïs importé,247.5,4
2012-08-01,Fatick,Fatick,Maïs local,242.5,6
2012-08-01,Fatick,Fatick,Mil,225.0,6
2012-08-01,Fatick,Fatick,Riz importé (brisé),312.5,6
2012-08-01,Fatick,Fatick,Sorgho,226.66500000000002,6
2012-08-01,Fatick,Fatick,Sorgho importé,275.0,3
2012-08-01,Kaffrine,Kaffrine,Maïs local,233.75,5
2012-08-01,Kaffrine,Kaffrine,Mil,207.08499999999998,4
2012-08-01,Kaffrine,Kaffrine,Riz importé (brisé),291.25,5
2012-08-01,Kaffrine,Kaffrine,Sorgho,255.0,5
2012-08-01,Kaolack,Kaolack,Maïs importé,230.0,1
2012-08-01,Kaolack,Kaolack,Maïs local,222.91500000000002,4
2012-08-01,Kaolack,Kaolack,Mil,217.92,4
2012-08-01,Kaolack,Kaolack,Riz importé (brisé),275.83500000000004,4
2012-08-01,Kedougou,Kédougou,Maïs importé,275.0,1
2012-08-01,Kedougou,Kédougou,Maïs local,275.0,1
2012-08-01,Kedougou,Kédougou,Mil,300.0,1
2012-08-01,Kedougou,Kédougou,Riz importé (brisé),300.0,1
2012-08-01,Kedougou,Kédougou,Sorgho,275.0,1
2012-08-01,Kolda,Kolda,Maïs local,250.0,3
2012-08-01,Kolda,Kolda,Mil,246.67,3
2012-08-01,Kolda,Kolda,Riz importé (brisé),300.0,3
2012-08-01,Kolda,Kolda,Sorgho,250.83499999999998,2
2012-08-01,Louga,Louga,Maïs importé,250.0,3
2012-08-01,Louga,Louga,Mil,256.66499999999996,4
2012-08-01,Louga,Louga,Riz importé (brisé),270.0,4
2012-08-01,Matam,Matam,Maïs importé,300.0,3
2012-08-01,Matam,Matam,Mil,300.0,4
2012-08-01,Matam,Matam,Riz importé (brisé),300.0,4
2012-08-01,Matam,Matam,Sorgho,350.0,2
2012-08-01,Matam,Matam,Sorgho importé,275.0,2
2012-08-01,Saint Louis,Saint-Louis,Maïs importé,225.0,2
2012-08-01,Saint Louis,Saint-Louis,Maïs local,250.0,4
2012-08-01,Saint Louis,Saint-Louis,Mil,250.0,4
2012-08-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,4
2012-08-01,Saint Louis,Saint-Louis,Sorgho,250.0,4
2012-08-01,Saint Louis,Saint-Louis,Sorgho importé,225.0,4
2012-08-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-08-01,Sedhiou,Sédhiou,Mil,225.0,1
2012-08-01,Sedhiou,Sédhiou,Riz importé (brisé),300.0,1
2012-08-01,Sedhiou,Sédhiou,Sorgho,200.0,1
2012-08-01,Tambacounda,Tambacounda,Maïs local,270.83500000000004,4
2012-08-01,Tambacounda,Tambacounda,Mil,254.165,4
2012-08-01,Tambacounda,Tambacounda,Riz importé (brisé),300.0,1
2012-08-01,Tambacounda,Tambacounda,Sorgho,270.83500000000004,4
2012-08-01,Thies,Thiès,Maïs importé,253.125,4
2012-08-01,Thies,Thiès,Mil,250.835,4
2012-08-01,Thies,Thiès,Riz importé (brisé),281.03999999999996,4
2012-08-01,Thies,Thiès,Sorgho,262.5,2
2012-08-01,Ziguinchor,Ziguinchor,Maïs local,287.5,2
2012-08-01,Ziguinchor,Ziguinchor,Mil,275.0,3
2012-08-01,Ziguinchor,Ziguinchor,Riz importé (brisé),300.0,3
2012-08-01,Ziguinchor,Ziguinchor,Sorgho,287.5,2
2012-09-01,Dakar,Dakar,Maïs importé,240.0,3
2012-09-01,Dakar,Dakar,Mil,250.0,5
2012-09-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2012-09-01,Dakar,Dakar,Sorgho importé,280.0,3
2012-09-01,Diourbel,Diourbel,Maïs local,250.0,4
2012-09-01,Diourbel,Diourbel,Mil,245.0,3
2012-09-01,Diourbel,Diourbel,Riz importé (brisé),290.0,5
2012-09-01,Diourbel,Diourbel,Sorgho,250.0,3
2012-09-01,Diourbel,Diourbel,Sorgho importé,262.5,2
2012-09-01,Fatick,Fatick,Maïs importé,300.0,2
2012-09-01,Fatick,Fatick,Maïs local,250.0,3
2012-09-01,Fatick,Fatick,Mil,226.25,4
2012-09-01,Fatick,Fatick,Riz importé (brisé),290.0,4
2012-09-01,Fatick,Fatick,Sorgho,225.0,3
2012-09-01,Fatick,Fatick,Sorgho importé,250.0,2
2012-09-01,Kaffrine,Kaffrine,Maïs local,250.0,4
2012-09-01,Kaffrine,Kaffrine,Mil,210.0,4
2012-09-01,Kaffrine,Kaffrine,Riz importé (brisé),292.5,4
2012-09-01,Kaffrine,Kaffrine,Sorgho,250.0,4
2012-09-01,Kaolack,Kaolack,Maïs importé,250.0,1
2012-09-01,Kaolack,Kaolack,Maïs local,229.79000000000002,4
2012-09-01,Kaolack,Kaolack,Mil,223.75,4
2012-09-01,Kaolack,Kaolack,Riz importé (brisé),277.5,4
2012-09-01,Kedougou,Kédougou,Maïs importé,275.0,1
2012-09-01,Kedougou,Kédougou,Maïs local,275.0,1
2012-09-01,Kedougou,Kédougou,Mil,300.0,1
2012-09-01,Kedougou,Kédougou,Riz importé (brisé),300.0,1
2012-09-01,Kedougou,Kédougou,Sorgho,275.0,1
2012-09-01,Kolda,Kolda,Maïs local,250.0,3
2012-09-01,Kolda,Kolda,Mil,235.0,3
2012-09-01,Kolda,Kolda,Riz importé (brisé),300.0,3
2012-09-01,Kolda,Kolda,Sorgho,250.0,2
2012-09-01,Louga,Louga,Maïs importé,250.0,3
2012-09-01,Louga,Louga,Mil,245.0,4
2012-09-01,Louga,Louga,Riz importé (brisé),271.875,4
2012-09-01,Matam,Matam,Maïs importé,250.0,3
2012-09-01,Matam,Matam,Mil,279.16499999999996,4
2012-09-01,Matam,Matam,Riz importé (brisé),300.0,3
2012-09-01,Matam,Matam,Sorgho,325.0,2
2012-09-01,Matam,Matam,Sorgho importé,287.5,2
2012-09-01,Saint Louis,Saint-Louis,Maïs importé,240.0,2
2012-09-01,Saint Louis,Saint-Louis,Maïs local,241.66500000000002,4
2012-09-01,Saint Louis,Saint-Louis,Mil,252.5,4
2012-09-01,Saint Louis,Saint-Louis,Riz importé (brisé),300.0,4
2012-09-01,Saint Louis,Saint-Louis,Sorgho,245.0,4
2012-09-01,Saint Louis,Saint-Louis,Sorgho importé,230.0,3
2012-09-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2012-09-01,Sedhiou,Sédhiou,Mil,250.0,1
2012-09-01,Sedhiou,Sédhiou,Riz importé (brisé),300.0,1
2012-09-01,Sedhiou,Sédhiou,Sorgho,300.0,1
2012-09-01,Tambacounda,Tambacounda,Maïs local,225.0,4
